"","respondent","q_item","congenial","responses","survey","response_type"
"4500",95,"gg","1",1,"RL","relscore_c_10_nounique"
"4501",95,"gg","1",0,"RL","relscore_c_8_nomin"
"4502",95,"gg","1",0,"RL","relscore_c_10_nomin"
"4503",95,"dt","0",0,"RL","relscore_c_8"
"4504",95,"dt","0",0,"RL","relscore_c_10"
"4505",95,"dt","0",0,"RL","relscore_c_8_nounique"
"4506",95,"dt","0",0,"RL","relscore_c_10_nounique"
"4507",95,"dt","0",0,"RL","relscore_c_8_nomin"
"4508",95,"dt","0",0,"RL","relscore_c_10_nomin"
"4509",96,"aca","0",0,"RL","relscore_c_8"
"4510",96,"aca","0",0,"RL","relscore_c_10"
"4511",96,"aca","0",0,"RL","relscore_c_8_nounique"
"4512",96,"aca","0",0,"RL","relscore_c_10_nounique"
"4513",96,"aca","0",0,"RL","relscore_c_8_nomin"
"4514",96,"aca","0",0,"RL","relscore_c_10_nomin"
"4515",96,"aca2","0",0,"RL","relscore_c_8"
"4516",96,"aca2","0",0,"RL","relscore_c_10"
"4517",96,"aca2","0",0,"RL","relscore_c_8_nounique"
"4518",96,"aca2","0",0,"RL","relscore_c_10_nounique"
"4519",96,"aca2","0",0,"RL","relscore_c_8_nomin"
"4520",96,"aca2","0",0,"RL","relscore_c_10_nomin"
"4521",96,"gg","0",0,"RL","relscore_c_8"
"4522",96,"gg","0",0,"RL","relscore_c_10"
"4523",96,"gg","0",0,"RL","relscore_c_8_nounique"
"4524",96,"gg","0",0,"RL","relscore_c_10_nounique"
"4525",96,"gg","0",0,"RL","relscore_c_8_nomin"
"4526",96,"gg","0",0,"RL","relscore_c_10_nomin"
"4527",96,"dt","1",0,"RL","relscore_c_8"
"4528",96,"dt","1",0,"RL","relscore_c_10"
"4529",96,"dt","1",0,"RL","relscore_c_8_nounique"
"4530",96,"dt","1",0,"RL","relscore_c_10_nounique"
"4531",96,"dt","1",0,"RL","relscore_c_8_nomin"
"4532",96,"dt","1",0,"RL","relscore_c_10_nomin"
"4533",97,"aca",NA,0,"RL","relscore_c_8"
"4534",97,"aca",NA,0,"RL","relscore_c_10"
"4535",97,"aca",NA,0,"RL","relscore_c_8_nounique"
"4536",97,"aca",NA,0,"RL","relscore_c_10_nounique"
"4537",97,"aca",NA,0,"RL","relscore_c_8_nomin"
"4538",97,"aca",NA,0,"RL","relscore_c_10_nomin"
"4539",97,"aca2",NA,0,"RL","relscore_c_8"
"4540",97,"aca2",NA,0,"RL","relscore_c_10"
"4541",97,"aca2",NA,0,"RL","relscore_c_8_nounique"
"4542",97,"aca2",NA,0,"RL","relscore_c_10_nounique"
"4543",97,"aca2",NA,0,"RL","relscore_c_8_nomin"
"4544",97,"aca2",NA,0,"RL","relscore_c_10_nomin"
"4545",97,"gg",NA,0,"RL","relscore_c_8"
"4546",97,"gg",NA,0,"RL","relscore_c_10"
"4547",97,"gg",NA,0,"RL","relscore_c_8_nounique"
"4548",97,"gg",NA,0,"RL","relscore_c_10_nounique"
"4549",97,"gg",NA,0,"RL","relscore_c_8_nomin"
"4550",97,"gg",NA,0,"RL","relscore_c_10_nomin"
"4551",97,"dt",NA,0,"RL","relscore_c_8"
"4552",97,"dt",NA,0,"RL","relscore_c_10"
"4553",97,"dt",NA,0,"RL","relscore_c_8_nounique"
"4554",97,"dt",NA,0,"RL","relscore_c_10_nounique"
"4555",97,"dt",NA,1,"RL","relscore_c_8_nomin"
"4556",97,"dt",NA,1,"RL","relscore_c_10_nomin"
"4557",98,"aca","1",1,"RL","relscore_c_8"
"4558",98,"aca","1",1,"RL","relscore_c_10"
"4559",98,"aca","1",1,"RL","relscore_c_8_nounique"
"4560",98,"aca","1",1,"RL","relscore_c_10_nounique"
"4561",98,"aca","1",1,"RL","relscore_c_8_nomin"
"4562",98,"aca","1",1,"RL","relscore_c_10_nomin"
"4563",98,"aca2","1",1,"RL","relscore_c_8"
"4564",98,"aca2","1",0,"RL","relscore_c_10"
"4565",98,"aca2","1",1,"RL","relscore_c_8_nounique"
"4566",98,"aca2","1",0,"RL","relscore_c_10_nounique"
"4567",98,"aca2","1",1,"RL","relscore_c_8_nomin"
"4568",98,"aca2","1",0,"RL","relscore_c_10_nomin"
"4569",98,"gg","1",0,"RL","relscore_c_8"
"4570",98,"gg","1",0,"RL","relscore_c_10"
"4571",98,"gg","1",0,"RL","relscore_c_8_nounique"
"4572",98,"gg","1",0,"RL","relscore_c_10_nounique"
"4573",98,"gg","1",1,"RL","relscore_c_8_nomin"
"4574",98,"gg","1",1,"RL","relscore_c_10_nomin"
"4575",98,"dt","0",0,"RL","relscore_c_8"
"4576",98,"dt","0",0,"RL","relscore_c_10"
"4577",98,"dt","0",1,"RL","relscore_c_8_nounique"
"4578",98,"dt","0",1,"RL","relscore_c_10_nounique"
"4579",98,"dt","0",0,"RL","relscore_c_8_nomin"
"4580",98,"dt","0",0,"RL","relscore_c_10_nomin"
"4581",99,"aca",NA,NA,"RL","relscore_c_8"
"4582",99,"aca",NA,NA,"RL","relscore_c_10"
"4583",99,"aca",NA,NA,"RL","relscore_c_8_nounique"
"4584",99,"aca",NA,NA,"RL","relscore_c_10_nounique"
"4585",99,"aca",NA,NA,"RL","relscore_c_8_nomin"
"4586",99,"aca",NA,NA,"RL","relscore_c_10_nomin"
"4587",99,"aca2",NA,NA,"RL","relscore_c_8"
"4588",99,"aca2",NA,NA,"RL","relscore_c_10"
"4589",99,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"4590",99,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"4591",99,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"4592",99,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"4593",99,"gg",NA,NA,"RL","relscore_c_8"
"4594",99,"gg",NA,NA,"RL","relscore_c_10"
"4595",99,"gg",NA,NA,"RL","relscore_c_8_nounique"
"4596",99,"gg",NA,NA,"RL","relscore_c_10_nounique"
"4597",99,"gg",NA,NA,"RL","relscore_c_8_nomin"
"4598",99,"gg",NA,NA,"RL","relscore_c_10_nomin"
"4599",99,"dt",NA,NA,"RL","relscore_c_8"
"4600",99,"dt",NA,NA,"RL","relscore_c_10"
"4601",99,"dt",NA,NA,"RL","relscore_c_8_nounique"
"4602",99,"dt",NA,NA,"RL","relscore_c_10_nounique"
"4603",99,"dt",NA,NA,"RL","relscore_c_8_nomin"
"4604",99,"dt",NA,NA,"RL","relscore_c_10_nomin"
"4605",100,"aca",NA,0,"RL","relscore_c_8"
"4606",100,"aca",NA,0,"RL","relscore_c_10"
"4607",100,"aca",NA,0,"RL","relscore_c_8_nounique"
"4608",100,"aca",NA,0,"RL","relscore_c_10_nounique"
"4609",100,"aca",NA,0,"RL","relscore_c_8_nomin"
"4610",100,"aca",NA,0,"RL","relscore_c_10_nomin"
"4611",100,"aca2",NA,0,"RL","relscore_c_8"
"4612",100,"aca2",NA,0,"RL","relscore_c_10"
"4613",100,"aca2",NA,0,"RL","relscore_c_8_nounique"
"4614",100,"aca2",NA,0,"RL","relscore_c_10_nounique"
"4615",100,"aca2",NA,0,"RL","relscore_c_8_nomin"
"4616",100,"aca2",NA,0,"RL","relscore_c_10_nomin"
"4617",100,"gg",NA,0,"RL","relscore_c_8"
"4618",100,"gg",NA,0,"RL","relscore_c_10"
"4619",100,"gg",NA,0,"RL","relscore_c_8_nounique"
"4620",100,"gg",NA,0,"RL","relscore_c_10_nounique"
"4621",100,"gg",NA,0,"RL","relscore_c_8_nomin"
"4622",100,"gg",NA,0,"RL","relscore_c_10_nomin"
"4623",100,"dt",NA,0,"RL","relscore_c_8"
"4624",100,"dt",NA,0,"RL","relscore_c_10"
"4625",100,"dt",NA,0,"RL","relscore_c_8_nounique"
"4626",100,"dt",NA,0,"RL","relscore_c_10_nounique"
"4627",100,"dt",NA,0,"RL","relscore_c_8_nomin"
"4628",100,"dt",NA,0,"RL","relscore_c_10_nomin"
"4629",101,"aca","1",NA,"RL","relscore_c_8"
"4630",101,"aca","1",NA,"RL","relscore_c_10"
"4631",101,"aca","1",NA,"RL","relscore_c_8_nounique"
"4632",101,"aca","1",NA,"RL","relscore_c_10_nounique"
"4633",101,"aca","1",NA,"RL","relscore_c_8_nomin"
"4634",101,"aca","1",NA,"RL","relscore_c_10_nomin"
"4635",101,"aca2","1",NA,"RL","relscore_c_8"
"4636",101,"aca2","1",NA,"RL","relscore_c_10"
"4637",101,"aca2","1",NA,"RL","relscore_c_8_nounique"
"4638",101,"aca2","1",NA,"RL","relscore_c_10_nounique"
"4639",101,"aca2","1",NA,"RL","relscore_c_8_nomin"
"4640",101,"aca2","1",NA,"RL","relscore_c_10_nomin"
"4641",101,"gg","1",NA,"RL","relscore_c_8"
"4642",101,"gg","1",NA,"RL","relscore_c_10"
"4643",101,"gg","1",NA,"RL","relscore_c_8_nounique"
"4644",101,"gg","1",NA,"RL","relscore_c_10_nounique"
"4645",101,"gg","1",NA,"RL","relscore_c_8_nomin"
"4646",101,"gg","1",NA,"RL","relscore_c_10_nomin"
"4647",101,"dt","0",NA,"RL","relscore_c_8"
"4648",101,"dt","0",NA,"RL","relscore_c_10"
"4649",101,"dt","0",NA,"RL","relscore_c_8_nounique"
"4650",101,"dt","0",NA,"RL","relscore_c_10_nounique"
"4651",101,"dt","0",NA,"RL","relscore_c_8_nomin"
"4652",101,"dt","0",NA,"RL","relscore_c_10_nomin"
"4653",102,"aca",NA,0,"RL","relscore_c_8"
"4654",102,"aca",NA,0,"RL","relscore_c_10"
"4655",102,"aca",NA,0,"RL","relscore_c_8_nounique"
"4656",102,"aca",NA,0,"RL","relscore_c_10_nounique"
"4657",102,"aca",NA,0,"RL","relscore_c_8_nomin"
"4658",102,"aca",NA,0,"RL","relscore_c_10_nomin"
"4659",102,"aca2",NA,0,"RL","relscore_c_8"
"4660",102,"aca2",NA,0,"RL","relscore_c_10"
"4661",102,"aca2",NA,0,"RL","relscore_c_8_nounique"
"4662",102,"aca2",NA,0,"RL","relscore_c_10_nounique"
"4663",102,"aca2",NA,0,"RL","relscore_c_8_nomin"
"4664",102,"aca2",NA,0,"RL","relscore_c_10_nomin"
"4665",102,"gg",NA,1,"RL","relscore_c_8"
"4666",102,"gg",NA,0,"RL","relscore_c_10"
"4667",102,"gg",NA,1,"RL","relscore_c_8_nounique"
"4668",102,"gg",NA,0,"RL","relscore_c_10_nounique"
"4669",102,"gg",NA,1,"RL","relscore_c_8_nomin"
"4670",102,"gg",NA,0,"RL","relscore_c_10_nomin"
"4671",102,"dt",NA,0,"RL","relscore_c_8"
"4672",102,"dt",NA,0,"RL","relscore_c_10"
"4673",102,"dt",NA,1,"RL","relscore_c_8_nounique"
"4674",102,"dt",NA,1,"RL","relscore_c_10_nounique"
"4675",102,"dt",NA,0,"RL","relscore_c_8_nomin"
"4676",102,"dt",NA,0,"RL","relscore_c_10_nomin"
"4677",103,"aca","1",0,"RL","relscore_c_8"
"4678",103,"aca","1",0,"RL","relscore_c_10"
"4679",103,"aca","1",0,"RL","relscore_c_8_nounique"
"4680",103,"aca","1",0,"RL","relscore_c_10_nounique"
"4681",103,"aca","1",0,"RL","relscore_c_8_nomin"
"4682",103,"aca","1",0,"RL","relscore_c_10_nomin"
"4683",103,"aca2","1",0,"RL","relscore_c_8"
"4684",103,"aca2","1",0,"RL","relscore_c_10"
"4685",103,"aca2","1",0,"RL","relscore_c_8_nounique"
"4686",103,"aca2","1",0,"RL","relscore_c_10_nounique"
"4687",103,"aca2","1",0,"RL","relscore_c_8_nomin"
"4688",103,"aca2","1",0,"RL","relscore_c_10_nomin"
"4689",103,"gg","1",0,"RL","relscore_c_8"
"4690",103,"gg","1",0,"RL","relscore_c_10"
"4691",103,"gg","1",0,"RL","relscore_c_8_nounique"
"4692",103,"gg","1",0,"RL","relscore_c_10_nounique"
"4693",103,"gg","1",0,"RL","relscore_c_8_nomin"
"4694",103,"gg","1",0,"RL","relscore_c_10_nomin"
"4695",103,"dt","0",0,"RL","relscore_c_8"
"4696",103,"dt","0",0,"RL","relscore_c_10"
"4697",103,"dt","0",0,"RL","relscore_c_8_nounique"
"4698",103,"dt","0",0,"RL","relscore_c_10_nounique"
"4699",103,"dt","0",0,"RL","relscore_c_8_nomin"
"4700",103,"dt","0",0,"RL","relscore_c_10_nomin"
"4701",104,"aca","0",NA,"RL","relscore_c_8"
"4702",104,"aca","0",NA,"RL","relscore_c_10"
"4703",104,"aca","0",NA,"RL","relscore_c_8_nounique"
"4704",104,"aca","0",NA,"RL","relscore_c_10_nounique"
"4705",104,"aca","0",NA,"RL","relscore_c_8_nomin"
"4706",104,"aca","0",NA,"RL","relscore_c_10_nomin"
"4707",104,"aca2","0",NA,"RL","relscore_c_8"
"4708",104,"aca2","0",NA,"RL","relscore_c_10"
"4709",104,"aca2","0",NA,"RL","relscore_c_8_nounique"
"4710",104,"aca2","0",NA,"RL","relscore_c_10_nounique"
"4711",104,"aca2","0",NA,"RL","relscore_c_8_nomin"
"4712",104,"aca2","0",NA,"RL","relscore_c_10_nomin"
"4713",104,"gg","0",NA,"RL","relscore_c_8"
"4714",104,"gg","0",NA,"RL","relscore_c_10"
"4715",104,"gg","0",NA,"RL","relscore_c_8_nounique"
"4716",104,"gg","0",NA,"RL","relscore_c_10_nounique"
"4717",104,"gg","0",NA,"RL","relscore_c_8_nomin"
"4718",104,"gg","0",NA,"RL","relscore_c_10_nomin"
"4719",104,"dt","1",NA,"RL","relscore_c_8"
"4720",104,"dt","1",NA,"RL","relscore_c_10"
"4721",104,"dt","1",NA,"RL","relscore_c_8_nounique"
"4722",104,"dt","1",NA,"RL","relscore_c_10_nounique"
"4723",104,"dt","1",NA,"RL","relscore_c_8_nomin"
"4724",104,"dt","1",NA,"RL","relscore_c_10_nomin"
"4725",105,"aca","0",0,"RL","relscore_c_8"
"4726",105,"aca","0",0,"RL","relscore_c_10"
"4727",105,"aca","0",0,"RL","relscore_c_8_nounique"
"4728",105,"aca","0",0,"RL","relscore_c_10_nounique"
"4729",105,"aca","0",0,"RL","relscore_c_8_nomin"
"4730",105,"aca","0",0,"RL","relscore_c_10_nomin"
"4731",105,"aca2","0",0,"RL","relscore_c_8"
"4732",105,"aca2","0",0,"RL","relscore_c_10"
"4733",105,"aca2","0",0,"RL","relscore_c_8_nounique"
"4734",105,"aca2","0",0,"RL","relscore_c_10_nounique"
"4735",105,"aca2","0",0,"RL","relscore_c_8_nomin"
"4736",105,"aca2","0",0,"RL","relscore_c_10_nomin"
"4737",105,"gg","0",0,"RL","relscore_c_8"
"4738",105,"gg","0",0,"RL","relscore_c_10"
"4739",105,"gg","0",0,"RL","relscore_c_8_nounique"
"4740",105,"gg","0",0,"RL","relscore_c_10_nounique"
"4741",105,"gg","0",0,"RL","relscore_c_8_nomin"
"4742",105,"gg","0",0,"RL","relscore_c_10_nomin"
"4743",105,"dt","1",0,"RL","relscore_c_8"
"4744",105,"dt","1",0,"RL","relscore_c_10"
"4745",105,"dt","1",0,"RL","relscore_c_8_nounique"
"4746",105,"dt","1",0,"RL","relscore_c_10_nounique"
"4747",105,"dt","1",0,"RL","relscore_c_8_nomin"
"4748",105,"dt","1",0,"RL","relscore_c_10_nomin"
"4749",106,"aca","0",NA,"RL","relscore_c_8"
"4750",106,"aca","0",NA,"RL","relscore_c_10"
"4751",106,"aca","0",NA,"RL","relscore_c_8_nounique"
"4752",106,"aca","0",NA,"RL","relscore_c_10_nounique"
"4753",106,"aca","0",NA,"RL","relscore_c_8_nomin"
"4754",106,"aca","0",NA,"RL","relscore_c_10_nomin"
"4755",106,"aca2","0",NA,"RL","relscore_c_8"
"4756",106,"aca2","0",NA,"RL","relscore_c_10"
"4757",106,"aca2","0",NA,"RL","relscore_c_8_nounique"
"4758",106,"aca2","0",NA,"RL","relscore_c_10_nounique"
"4759",106,"aca2","0",NA,"RL","relscore_c_8_nomin"
"4760",106,"aca2","0",NA,"RL","relscore_c_10_nomin"
"4761",106,"gg","0",NA,"RL","relscore_c_8"
"4762",106,"gg","0",NA,"RL","relscore_c_10"
"4763",106,"gg","0",NA,"RL","relscore_c_8_nounique"
"4764",106,"gg","0",NA,"RL","relscore_c_10_nounique"
"4765",106,"gg","0",NA,"RL","relscore_c_8_nomin"
"4766",106,"gg","0",NA,"RL","relscore_c_10_nomin"
"4767",106,"dt","1",NA,"RL","relscore_c_8"
"4768",106,"dt","1",NA,"RL","relscore_c_10"
"4769",106,"dt","1",NA,"RL","relscore_c_8_nounique"
"4770",106,"dt","1",NA,"RL","relscore_c_10_nounique"
"4771",106,"dt","1",NA,"RL","relscore_c_8_nomin"
"4772",106,"dt","1",NA,"RL","relscore_c_10_nomin"
"4773",107,"aca",NA,NA,"RL","relscore_c_8"
"4774",107,"aca",NA,NA,"RL","relscore_c_10"
"4775",107,"aca",NA,NA,"RL","relscore_c_8_nounique"
"4776",107,"aca",NA,NA,"RL","relscore_c_10_nounique"
"4777",107,"aca",NA,NA,"RL","relscore_c_8_nomin"
"4778",107,"aca",NA,NA,"RL","relscore_c_10_nomin"
"4779",107,"aca2",NA,NA,"RL","relscore_c_8"
"4780",107,"aca2",NA,NA,"RL","relscore_c_10"
"4781",107,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"4782",107,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"4783",107,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"4784",107,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"4785",107,"gg",NA,NA,"RL","relscore_c_8"
"4786",107,"gg",NA,NA,"RL","relscore_c_10"
"4787",107,"gg",NA,NA,"RL","relscore_c_8_nounique"
"4788",107,"gg",NA,NA,"RL","relscore_c_10_nounique"
"4789",107,"gg",NA,NA,"RL","relscore_c_8_nomin"
"4790",107,"gg",NA,NA,"RL","relscore_c_10_nomin"
"4791",107,"dt",NA,NA,"RL","relscore_c_8"
"4792",107,"dt",NA,NA,"RL","relscore_c_10"
"4793",107,"dt",NA,NA,"RL","relscore_c_8_nounique"
"4794",107,"dt",NA,NA,"RL","relscore_c_10_nounique"
"4795",107,"dt",NA,NA,"RL","relscore_c_8_nomin"
"4796",107,"dt",NA,NA,"RL","relscore_c_10_nomin"
"4797",108,"aca",NA,NA,"RL","relscore_c_8"
"4798",108,"aca",NA,NA,"RL","relscore_c_10"
"4799",108,"aca",NA,NA,"RL","relscore_c_8_nounique"
"4800",108,"aca",NA,NA,"RL","relscore_c_10_nounique"
"4801",108,"aca",NA,NA,"RL","relscore_c_8_nomin"
"4802",108,"aca",NA,NA,"RL","relscore_c_10_nomin"
"4803",108,"aca2",NA,NA,"RL","relscore_c_8"
"4804",108,"aca2",NA,NA,"RL","relscore_c_10"
"4805",108,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"4806",108,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"4807",108,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"4808",108,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"4809",108,"gg",NA,NA,"RL","relscore_c_8"
"4810",108,"gg",NA,NA,"RL","relscore_c_10"
"4811",108,"gg",NA,NA,"RL","relscore_c_8_nounique"
"4812",108,"gg",NA,NA,"RL","relscore_c_10_nounique"
"4813",108,"gg",NA,NA,"RL","relscore_c_8_nomin"
"4814",108,"gg",NA,NA,"RL","relscore_c_10_nomin"
"4815",108,"dt",NA,NA,"RL","relscore_c_8"
"4816",108,"dt",NA,NA,"RL","relscore_c_10"
"4817",108,"dt",NA,NA,"RL","relscore_c_8_nounique"
"4818",108,"dt",NA,NA,"RL","relscore_c_10_nounique"
"4819",108,"dt",NA,NA,"RL","relscore_c_8_nomin"
"4820",108,"dt",NA,NA,"RL","relscore_c_10_nomin"
"4821",109,"aca",NA,NA,"RL","relscore_c_8"
"4822",109,"aca",NA,NA,"RL","relscore_c_10"
"4823",109,"aca",NA,NA,"RL","relscore_c_8_nounique"
"4824",109,"aca",NA,NA,"RL","relscore_c_10_nounique"
"4825",109,"aca",NA,NA,"RL","relscore_c_8_nomin"
"4826",109,"aca",NA,NA,"RL","relscore_c_10_nomin"
"4827",109,"aca2",NA,NA,"RL","relscore_c_8"
"4828",109,"aca2",NA,NA,"RL","relscore_c_10"
"4829",109,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"4830",109,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"4831",109,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"4832",109,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"4833",109,"gg",NA,NA,"RL","relscore_c_8"
"4834",109,"gg",NA,NA,"RL","relscore_c_10"
"4835",109,"gg",NA,NA,"RL","relscore_c_8_nounique"
"4836",109,"gg",NA,NA,"RL","relscore_c_10_nounique"
"4837",109,"gg",NA,NA,"RL","relscore_c_8_nomin"
"4838",109,"gg",NA,NA,"RL","relscore_c_10_nomin"
"4839",109,"dt",NA,NA,"RL","relscore_c_8"
"4840",109,"dt",NA,NA,"RL","relscore_c_10"
"4841",109,"dt",NA,NA,"RL","relscore_c_8_nounique"
"4842",109,"dt",NA,NA,"RL","relscore_c_10_nounique"
"4843",109,"dt",NA,NA,"RL","relscore_c_8_nomin"
"4844",109,"dt",NA,NA,"RL","relscore_c_10_nomin"
"4845",110,"aca","1",NA,"RL","relscore_c_8"
"4846",110,"aca","1",NA,"RL","relscore_c_10"
"4847",110,"aca","1",NA,"RL","relscore_c_8_nounique"
"4848",110,"aca","1",NA,"RL","relscore_c_10_nounique"
"4849",110,"aca","1",NA,"RL","relscore_c_8_nomin"
"4850",110,"aca","1",NA,"RL","relscore_c_10_nomin"
"4851",110,"aca2","1",NA,"RL","relscore_c_8"
"4852",110,"aca2","1",NA,"RL","relscore_c_10"
"4853",110,"aca2","1",NA,"RL","relscore_c_8_nounique"
"4854",110,"aca2","1",NA,"RL","relscore_c_10_nounique"
"4855",110,"aca2","1",NA,"RL","relscore_c_8_nomin"
"4856",110,"aca2","1",NA,"RL","relscore_c_10_nomin"
"4857",110,"gg","1",NA,"RL","relscore_c_8"
"4858",110,"gg","1",NA,"RL","relscore_c_10"
"4859",110,"gg","1",NA,"RL","relscore_c_8_nounique"
"4860",110,"gg","1",NA,"RL","relscore_c_10_nounique"
"4861",110,"gg","1",NA,"RL","relscore_c_8_nomin"
"4862",110,"gg","1",NA,"RL","relscore_c_10_nomin"
"4863",110,"dt","0",NA,"RL","relscore_c_8"
"4864",110,"dt","0",NA,"RL","relscore_c_10"
"4865",110,"dt","0",NA,"RL","relscore_c_8_nounique"
"4866",110,"dt","0",NA,"RL","relscore_c_10_nounique"
"4867",110,"dt","0",NA,"RL","relscore_c_8_nomin"
"4868",110,"dt","0",NA,"RL","relscore_c_10_nomin"
"4869",111,"aca","1",NA,"RL","relscore_c_8"
"4870",111,"aca","1",NA,"RL","relscore_c_10"
"4871",111,"aca","1",NA,"RL","relscore_c_8_nounique"
"4872",111,"aca","1",NA,"RL","relscore_c_10_nounique"
"4873",111,"aca","1",NA,"RL","relscore_c_8_nomin"
"4874",111,"aca","1",NA,"RL","relscore_c_10_nomin"
"4875",111,"aca2","1",NA,"RL","relscore_c_8"
"4876",111,"aca2","1",NA,"RL","relscore_c_10"
"4877",111,"aca2","1",NA,"RL","relscore_c_8_nounique"
"4878",111,"aca2","1",NA,"RL","relscore_c_10_nounique"
"4879",111,"aca2","1",NA,"RL","relscore_c_8_nomin"
"4880",111,"aca2","1",NA,"RL","relscore_c_10_nomin"
"4881",111,"gg","1",NA,"RL","relscore_c_8"
"4882",111,"gg","1",NA,"RL","relscore_c_10"
"4883",111,"gg","1",NA,"RL","relscore_c_8_nounique"
"4884",111,"gg","1",NA,"RL","relscore_c_10_nounique"
"4885",111,"gg","1",NA,"RL","relscore_c_8_nomin"
"4886",111,"gg","1",NA,"RL","relscore_c_10_nomin"
"4887",111,"dt","0",NA,"RL","relscore_c_8"
"4888",111,"dt","0",NA,"RL","relscore_c_10"
"4889",111,"dt","0",NA,"RL","relscore_c_8_nounique"
"4890",111,"dt","0",NA,"RL","relscore_c_10_nounique"
"4891",111,"dt","0",NA,"RL","relscore_c_8_nomin"
"4892",111,"dt","0",NA,"RL","relscore_c_10_nomin"
"4893",112,"aca","1",0,"RL","relscore_c_8"
"4894",112,"aca","1",0,"RL","relscore_c_10"
"4895",112,"aca","1",0,"RL","relscore_c_8_nounique"
"4896",112,"aca","1",0,"RL","relscore_c_10_nounique"
"4897",112,"aca","1",0,"RL","relscore_c_8_nomin"
"4898",112,"aca","1",0,"RL","relscore_c_10_nomin"
"4899",112,"aca2","1",0,"RL","relscore_c_8"
"4900",112,"aca2","1",0,"RL","relscore_c_10"
"4901",112,"aca2","1",0,"RL","relscore_c_8_nounique"
"4902",112,"aca2","1",0,"RL","relscore_c_10_nounique"
"4903",112,"aca2","1",0,"RL","relscore_c_8_nomin"
"4904",112,"aca2","1",0,"RL","relscore_c_10_nomin"
"4905",112,"gg","1",0,"RL","relscore_c_8"
"4906",112,"gg","1",0,"RL","relscore_c_10"
"4907",112,"gg","1",1,"RL","relscore_c_8_nounique"
"4908",112,"gg","1",1,"RL","relscore_c_10_nounique"
"4909",112,"gg","1",0,"RL","relscore_c_8_nomin"
"4910",112,"gg","1",0,"RL","relscore_c_10_nomin"
"4911",112,"dt","0",0,"RL","relscore_c_8"
"4912",112,"dt","0",0,"RL","relscore_c_10"
"4913",112,"dt","0",1,"RL","relscore_c_8_nounique"
"4914",112,"dt","0",1,"RL","relscore_c_10_nounique"
"4915",112,"dt","0",0,"RL","relscore_c_8_nomin"
"4916",112,"dt","0",0,"RL","relscore_c_10_nomin"
"4917",113,"aca",NA,NA,"RL","relscore_c_8"
"4918",113,"aca",NA,NA,"RL","relscore_c_10"
"4919",113,"aca",NA,NA,"RL","relscore_c_8_nounique"
"4920",113,"aca",NA,NA,"RL","relscore_c_10_nounique"
"4921",113,"aca",NA,NA,"RL","relscore_c_8_nomin"
"4922",113,"aca",NA,NA,"RL","relscore_c_10_nomin"
"4923",113,"aca2",NA,NA,"RL","relscore_c_8"
"4924",113,"aca2",NA,NA,"RL","relscore_c_10"
"4925",113,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"4926",113,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"4927",113,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"4928",113,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"4929",113,"gg",NA,NA,"RL","relscore_c_8"
"4930",113,"gg",NA,NA,"RL","relscore_c_10"
"4931",113,"gg",NA,NA,"RL","relscore_c_8_nounique"
"4932",113,"gg",NA,NA,"RL","relscore_c_10_nounique"
"4933",113,"gg",NA,NA,"RL","relscore_c_8_nomin"
"4934",113,"gg",NA,NA,"RL","relscore_c_10_nomin"
"4935",113,"dt",NA,NA,"RL","relscore_c_8"
"4936",113,"dt",NA,NA,"RL","relscore_c_10"
"4937",113,"dt",NA,NA,"RL","relscore_c_8_nounique"
"4938",113,"dt",NA,NA,"RL","relscore_c_10_nounique"
"4939",113,"dt",NA,NA,"RL","relscore_c_8_nomin"
"4940",113,"dt",NA,NA,"RL","relscore_c_10_nomin"
"4941",114,"aca","0",NA,"RL","relscore_c_8"
"4942",114,"aca","0",NA,"RL","relscore_c_10"
"4943",114,"aca","0",NA,"RL","relscore_c_8_nounique"
"4944",114,"aca","0",NA,"RL","relscore_c_10_nounique"
"4945",114,"aca","0",NA,"RL","relscore_c_8_nomin"
"4946",114,"aca","0",NA,"RL","relscore_c_10_nomin"
"4947",114,"aca2","0",NA,"RL","relscore_c_8"
"4948",114,"aca2","0",NA,"RL","relscore_c_10"
"4949",114,"aca2","0",NA,"RL","relscore_c_8_nounique"
"4950",114,"aca2","0",NA,"RL","relscore_c_10_nounique"
"4951",114,"aca2","0",NA,"RL","relscore_c_8_nomin"
